,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
1145,CN2206100000000,22,61," Lincoln Parish, LA",19336.40740740741,18268.48148148148,1061.392857142857,5.486206896551723
1146,CN2206300000000,22,63," Livingston Parish, LA",50842.77777777778,47799.2962962963,3043.4814814814813,6.096551724137932
1147,CN2206500000000,22,65," Madison Parish, LA",4661.962962962963,4167.0,485.62068965517244,10.351724137931036
1148,CN2206700000000,22,67," Morehouse Parish, LA",11877.962962962964,10635.185185185184,1226.107142857143,10.313793103448274
1149,CN2206900000000,22,69," Natchitoches Parish, LA",16635.74074074074,15440.62962962963,1181.8214285714287,7.1000000000000005
1150,CN2207100000000,22,71," Orleans Parish, LA",186525.25925925927,173061.88888888888,13463.37037037037,7.162962962962963
1151,CN2207300000000,22,73," Ouachita Parish, LA",69706.07407407407,65534.03703703704,4172.037037037037,5.917241379310343
1152,CN2207500000000,22,75," Plaquemines Parish, LA",10301.37037037037,9650.888888888889,650.4814814814815,6.288888888888887
1153,CN2207700000000,22,77," Pointe Coupee Parish, LA",9638.37037037037,8902.518518518518,731.9310344827586,7.603448275862067
1154,CN2207900000000,22,79," Rapides Parish, LA",57493.444444444445,54014.25925925926,3479.185185185185,5.999999999999999
1155,CN2208100000000,22,81," Red River Parish, LA",3723.777777777778,3390.6666666666665,327.41379310344826,8.89655172413793
1156,CN2208300000000,22,83," Richland Parish, LA",8501.481481481482,7740.814814814815,746.7241379310345,8.782758620689656
1157,CN2208500000000,22,85," Sabine Parish, LA",9160.555555555555,8566.074074074075,586.551724137931,6.379310344827586
1158,CN2208700000000,22,87," St. Bernard Parish, LA",25456.51851851852,23664.333333333332,1792.1851851851852,6.907407407407407
1159,CN2208900000000,22,89," St. Charles Parish, LA",23693.074074074073,22206.185185185186,1486.888888888889,6.351851851851852
1160,CN2209100000000,22,91," St. Helena Parish, LA",4139.888888888889,3800.5185185185187,348.6896551724138,8.26551724137931
1161,CN2209300000000,22,93," St. James Parish, LA",9137.111111111111,8305.814814814816,826.3793103448276,9.06551724137931
1162,CN2209500000000,22,95," St. John the Baptist Parish, LA",20069.14814814815,18401.703703703704,1667.4444444444443,8.344444444444443
1163,CN2209700000000,22,97," St. Landry Parish, LA",32886.03703703704,30346.296296296296,2539.740740740741,7.644827586206896
1164,CN2209900000000,22,99," St. Martin Parish, LA",21997.85185185185,20605.037037037036,1374.75,6.251724137931033
1165,CN2210100000000,22,101," St. Mary Parish, LA",23704.444444444445,21857.777777777777,1846.6666666666667,7.724137931034484
1166,CN2210300000000,22,103," St. Tammany Parish, LA",98974.33333333333,93731.48148148147,5242.851851851852,5.425925925925926
1167,CN2210500000000,22,105," Tangipahoa Parish, LA",47247.81481481482,43643.11111111111,3604.703703703704,7.706896551724136
1168,CN2210700000000,22,107," Tensas Parish, LA",2370.0,2159.4444444444443,213.27586206896552,9.158620689655175
1169,CN2210900000000,22,109," Terrebonne Parish, LA",47979.555555555555,45541.77777777778,2437.777777777778,5.1
1170,CN2211100000000,22,111," Union Parish, LA",10126.074074074075,9460.111111111111,658.3793103448276,6.5551724137931044
1171,CN2211300000000,22,113," Vermilion Parish, LA",23524.962962962964,22057.48148148148,1448.392857142857,6.172413793103448
1172,CN2211500000000,22,115," Vernon Parish, LA",17914.444444444445,16671.88888888889,1229.142857142857,6.824137931034483
1173,CN2211700000000,22,117," Washington Parish, LA",16563.925925925927,15266.555555555555,1283.642857142857,7.848275862068967
1174,CN2211900000000,22,119," Webster Parish, LA",17673.037037037036,16189.481481481482,1461.607142857143,8.206896551724139
1175,CN2212100000000,22,121," West Baton Rouge Parish, LA",10824.037037037036,10169.407407407407,650.5172413793103,6.058620689655173
1176,CN2212300000000,22,123," West Carroll Parish, LA",4721.037037037037,4086.814814814815,620.3103448275862,13.006896551724136
1177,CN2212500000000,22,125," West Feliciana Parish, LA",4566.111111111111,4279.0,289.9655172413793,6.3793103448275845
1178,CN2212700000000,22,127," Winn Parish, LA",5994.333333333333,5587.851851851852,402.13793103448273,6.731034482758622
1179,CN2300100000000,23,1," Androscoggin County, ME",56505.333333333336,53232.7037037037,3272.6296296296296,5.720689655172413
1180,CN2300300000000,23,3," Aroostook County, ME",35616.88888888889,32867.18518518518,2749.703703703704,7.537931034482759
1181,CN2300500000000,23,5," Cumberland County, ME",148656.92592592593,142646.59259259258,6010.333333333333,4.000000000000001
1182,CN2300700000000,23,7," Franklin County, ME",14726.555555555555,13733.703703703704,981.9655172413793,6.655172413793101
1183,CN2300900000000,23,9," Hancock County, ME",28312.703703703704,26588.074074074073,1724.6296296296296,6.051724137931035
1184,CN2301100000000,23,11," Kennebec County, ME",61487.48148148148,58124.88888888889,3362.5925925925926,5.410344827586205
1185,CN2301300000000,23,13," Knox County, ME",20281.222222222223,19323.444444444445,953.7931034482758,4.703448275862068
1186,CN2301500000000,23,15," Lincoln County, ME",17106.296296296296,16282.555555555555,821.8965517241379,4.793103448275862
1187,CN2301700000000,23,17," Oxford County, ME",26862.925925925927,24979.37037037037,1883.5555555555557,6.924137931034482
1188,CN2301900000000,23,19," Penobscot County, ME",76665.70370370371,72165.0,4500.7037037037035,5.80344827586207
1189,CN2302100000000,23,21," Piscataquis County, ME",7957.2962962962965,7348.333333333333,603.3448275862069,7.589655172413793
1190,CN2302300000000,23,23," Sagadahoc County, ME",17822.59259259259,17045.88888888889,776.7586206896551,4.334482758620689
1191,CN2302500000000,23,25," Somerset County, ME",24823.51851851852,22814.62962962963,2008.888888888889,7.996551724137932
1192,CN2302700000000,23,27," Waldo County, ME",19440.37037037037,18233.11111111111,1207.2592592592594,6.224137931034483
1193,CN2302900000000,23,29," Washington County, ME",15301.37037037037,13964.185185185184,1337.1851851851852,8.63448275862069
1194,CN2303100000000,23,31," York County, ME",102941.29629629629,97967.29629629629,4974.0,4.786206896551725
1195,CN2400100000000,24,1," Allegany County, MD",33379.851851851854,30664.296296296296,2715.5555555555557,7.993103448275862
1196,CN2400300000000,24,3," Anne Arundel County, MD",271410.22222222225,259494.25925925927,11915.962962962964,4.303448275862069
1197,CN2400500000000,24,5," Baltimore County, MD",415547.9259259259,393056.6296296296,22491.296296296296,5.320689655172414
1198,CN2400900000000,24,9," Calvert County, MD",41667.03703703704,39851.59259259259,1815.4444444444443,4.258620689655173
1199,CN2401100000000,24,11," Caroline County, MD",16230.25925925926,15294.592592592593,919.7241379310345,5.648275862068967
1200,CN2401300000000,24,13," Carroll County, MD",85673.33333333333,81987.29629629629,3686.037037037037,4.231034482758622
1201,CN2401500000000,24,15," Cecil County, MD",46136.7037037037,43014.48148148148,3122.222222222222,6.748275862068965
1202,CN2401700000000,24,17," Charles County, MD",69793.0,66724.55555555556,3068.4444444444443,4.248275862068966
1203,CN2401900000000,24,19," Dorchester County, MD",15970.703703703704,14629.074074074075,1314.0344827586207,8.210344827586207
1204,CN2402100000000,24,21," Frederick County, MD",112489.77777777778,107662.22222222222,4827.555555555556,4.162068965517242
1205,CN2402300000000,24,23," Garrett County, MD",15066.25925925926,13864.555555555555,1174.2413793103449,7.893103448275864
1206,CN2402500000000,24,25," Harford County, MD",122601.4074074074,116324.18518518518,6277.222222222223,5.027586206896551
1207,CN2402700000000,24,27," Howard County, MD",150555.92592592593,145149.14814814815,5406.777777777777,3.5137931034482754
1208,CN2402900000000,24,29," Kent County, MD",10325.814814814816,9714.407407407407,599.7586206896551,5.800000000000001
1209,CN2403100000000,24,31," Montgomery County, MD",499848.1111111111,482191.44444444444,17656.666666666668,3.462068965517242
1210,CN2403300000000,24,33," Prince George's County, MD",456773.51851851854,433554.962962963,23218.555555555555,5.013793103448276
1211,CN2403500000000,24,35," Queen Anne's County, MD",23452.296296296296,22373.25925925926,1064.7586206896551,4.5103448275862075
1212,CN2403700000000,24,37," St. Mary's County, MD",48600.03703703704,46356.666666666664,2243.3703703703704,4.531034482758621
1213,CN2403900000000,24,39," Somerset County, MD",10663.444444444445,9677.407407407407,963.3448275862069,8.993103448275862
1214,CN2404100000000,24,41," Talbot County, MD",18511.074074074073,17655.14814814815,845.7931034482758,4.544827586206897
1215,CN2404300000000,24,43," Washington County, MD",69758.29629629629,65464.11111111111,4294.185185185185,6.031034482758622
1216,CN2404500000000,24,45," Wicomico County, MD",48693.81481481482,45540.22222222222,3153.5925925925926,6.313793103448277
1217,CN2404700000000,24,47," Worcester County, MD",25555.59259259259,23139.962962962964,2415.6296296296296,9.279310344827588
1218,CN2451000000000,24,510," Baltimore city, MD",297494.14814814815,272644.85185185185,24849.296296296296,8.172413793103447
1219,CN2500100000000,25,1," Barnstable County, MA",110425.48148148147,103259.55555555556,7165.925925925926,6.465517241379311
1220,CN2500300000000,25,3," Berkshire County, MA",68389.03703703704,64302.92592592593,4086.1111111111113,5.865517241379312
1221,CN2500500000000,25,5," Bristol County, MA",280152.7037037037,259649.5185185185,20503.185185185186,7.255172413793103
1222,CN2500700000000,25,7," Dukes County, MA",9497.074074074075,8962.37037037037,527.9655172413793,5.617241379310345
1223,CN2500900000000,25,9," Essex County, MA",379538.81481481483,357763.81481481483,21775.0,5.731034482758622
1224,CN2501100000000,25,11," Franklin County, MA",38853.444444444445,36964.7037037037,1888.7407407407406,4.837931034482759
1225,CN2501300000000,25,13," Hampden County, MA",220612.92592592593,205967.14814814815,14645.777777777777,6.582758620689655
1226,CN2501500000000,25,15," Hampshire County, MA",84674.5925925926,80908.77777777778,3765.814814814815,4.434482758620691
1227,CN2501700000000,25,17," Middlesex County, MA",826824.5185185185,789666.2962962963,37158.22222222222,4.493103448275862
1228,CN2501900000000,25,19," Nantucket County/town, MA",6646.444444444444,6376.925925925926,264.62068965517244,3.9827586206896552
1229,CN2502100000000,25,21," Norfolk County, MA",359168.48148148146,342571.48148148146,16597.0,4.624137931034483
1230,CN2502300000000,25,23," Plymouth County, MA",253653.25925925927,239048.8148148148,14604.444444444445,5.755172413793104
1231,CN2502500000000,25,25," Suffolk County, MA",370513.6296296296,350655.74074074073,19857.88888888889,5.386206896551725
1232,CN2502700000000,25,27," Worcester County, MA",396611.5925925926,373813.25925925927,22798.333333333332,5.717241379310344
1233,CN2600100000000,26,1," Alcona County, MI",4243.851851851852,3777.1111111111113,466.6896551724138,11.072413793103454
1234,CN2600300000000,26,3," Alger County, MI",3943.5925925925926,3593.814814814815,349.7586206896552,8.917241379310346
1235,CN2600500000000,26,5," Allegan County, MI",54905.148148148146,51819.0,3086.1481481481483,5.706896551724138
1236,CN2600700000000,26,7," Alpena County, MI",14711.185185185184,13371.62962962963,1339.5555555555557,9.010344827586207
1237,CN2600900000000,26,9," Antrim County, MI",10367.407407407407,9439.25925925926,929.7586206896551,8.93448275862069
1238,CN2601100000000,26,11," Arenac County, MI",6866.111111111111,6172.962962962963,698.5862068965517,10.062068965517243
1239,CN2601300000000,26,13," Baraga County, MI",3777.4444444444443,3350.037037037037,430.7931034482759,11.286206896551727
1240,CN2601500000000,26,15," Barry County, MI",29467.814814814814,27855.40740740741,1612.4074074074074,5.534482758620691
1241,CN2601700000000,26,17," Bay County, MI",54158.59259259259,50328.148148148146,3830.4444444444443,7.0793103448275865
1242,CN2601900000000,26,19," Benzie County, MI",8054.407407407408,7365.814814814815,690.8965517241379,8.582758620689656
1243,CN2602100000000,26,21," Berrien County, MI",78647.96296296296,73249.0,5398.962962962963,6.906896551724137
1244,CN2602300000000,26,23," Branch County, MI",20628.074074074073,19247.185185185186,1380.888888888889,6.76551724137931
1245,CN2602500000000,26,25," Calhoun County, MI",66634.07407407407,62334.62962962963,4299.444444444444,6.500000000000002
1246,CN2602700000000,26,27," Cass County, MI",25297.444444444445,23770.48148148148,1526.962962962963,6.0379310344827575
1247,CN2602900000000,26,29," Charlevoix County, MI",13208.0,12103.74074074074,1104.2592592592594,8.379310344827585
1248,CN2603100000000,26,31," Cheboygan County, MI",11590.148148148148,10315.888888888889,1274.2592592592594,10.941379310344828
1249,CN2603300000000,26,33," Chippewa County, MI",16959.296296296296,15387.037037037036,1572.2592592592594,9.255172413793106
1250,CN2603500000000,26,35," Clare County, MI",11602.518518518518,10450.407407407407,1152.111111111111,9.951724137931034
1251,CN2603700000000,26,37," Clinton County, MI",36209.81481481482,34447.666666666664,1762.148148148148,4.893103448275861
1252,CN2603900000000,26,39," Crawford County, MI",5832.555555555556,5336.814814814815,496.86206896551727,8.465517241379311
1253,CN2604100000000,26,41," Delta County, MI",18424.444444444445,16833.14814814815,1591.2962962962963,8.586206896551726
1254,CN2604300000000,26,43," Dickinson County, MI",13448.962962962964,12523.925925925925,919.6896551724138,6.813793103448275
1255,CN2604500000000,26,45," Eaton County, MI",55710.851851851854,52879.37037037037,2831.4814814814813,5.110344827586206
1256,CN2604700000000,26,47," Emmet County, MI",17525.962962962964,15892.62962962963,1633.3333333333333,9.3
1257,CN2604900000000,26,49," Genesee County, MI",197401.03703703705,181088.77777777778,16312.25925925926,8.275862068965516
1258,CN2605100000000,26,51," Gladwin County, MI",9784.74074074074,8844.333333333334,940.4074074074074,9.672413793103448
1259,CN2605300000000,26,53," Gogebic County, MI",7465.37037037037,6810.740740740741,651.3793103448276,8.66896551724138
1260,CN2605500000000,26,55," Grand Traverse County, MI",45232.0,42418.2962962963,2813.703703703704,6.220689655172413
1261,CN2605700000000,26,57," Gratiot County, MI",18987.037037037036,17551.962962962964,1435.0740740740741,7.627586206896551
1262,CN2605900000000,26,59," Hillsdale County, MI",21814.703703703704,20254.296296296296,1560.4074074074074,7.2862068965517235
1263,CN2606100000000,26,61," Houghton County, MI",16703.59259259259,15482.222222222223,1221.3703703703704,7.289655172413793
1264,CN2606300000000,26,63," Huron County, MI",16730.25925925926,15387.111111111111,1343.148148148148,8.079310344827586
1265,CN2606500000000,26,65," Ingham County, MI",149915.37037037036,141567.33333333334,8348.037037037036,5.6448275862068975
1266,CN2606700000000,26,67," Ionia County, MI",28633.925925925927,26596.074074074073,2037.851851851852,7.189655172413793
1267,CN2606900000000,26,69," Iosco County, MI",10790.148148148148,9728.333333333334,1061.8148148148148,9.83448275862069
1268,CN2607100000000,26,71," Iron County, MI",5479.740740740741,5017.111111111111,461.2068965517241,8.386206896551723
